"bBM36"	"bBM46"	"bBM68"	"bBM89"	"bBM95"	"bBM104"	"bBM124"	"bBM131"	"bBM133"	"bBM134"	"bBM173"	"bBM198"	"bBM199"	"bBM204"	"bBM326"	"bBM331"	"bBM363"	"bBM379"	"bBM384"	"bBM390"	"bBM401"	"bBM409"	"bBM410"	"bBM412"	"bBM415"	"bBM425"	"bBM436"	"bBM439"	"bBM449"	"bBM459"	"bBM464"	"bBM484"	"bBM485"	"bBM487"	"bBM488"	"bBM493"	"bBM497"	"bBM498"	"bBM508"	"bBM522"	"bBM538"	"bBM539"	"bBM585"	"bBM693"	"bBM711"	"bBM736"	"bBM752"	"bBM766"	"bBM771"	"bBM904"	"bBM916"	"bBM946"	"bBM982"	"bBM988"	"bBM1060"	"bBM1077"	"bBM1083"	"bBM1115"	"bBM1118"	"bBM1127"	"bBM1145"	"bBM1148"	"bBM1168"	"bBM1169"	"bBM1173"	"bBM1174"	"bBM1176"	"bBM1198"	"bBM1208"	"bBM1211"	"bBM1244"	"bBM1261"	"bBM1340"	"bBM1378"	"bBM1395"	"bBM1409"	"bBM1411"	"bBM1414"	"bBM1415"	"bBM1418"	"bBM1425"	"bBM1428"	"bBM1453"	"bBM1466"	"bBM1467"	"bBM1474"	"bBM1478"	"bBM1482"	"bBM1484"	"bBM1548"	"bBM1551"	"bBM1559"	"bBM1566"	"bBM1590"	"bBM1595"	"bBM1599"	"bBM1600"	"bBM1615"	"bBM1630"	"bBM1642"	"bBM1689"	"bBM1693"	"bBM1696"	"bBM1705"	"bBM1719"	"bBM1748"	"bBM1754"	"bBM1756"	"bBM1763"	"bBM1799"	"bBM1820"	"bBM1823"	"bBM1864"	"bBM1876"	"bBM1879"	"bBM1881"	"bBM1887"	"bBM1888"	"bBM1900"	"bBM1902"	"bBM1947"	"bBM1979"	"bBM1980"	"bBM1995"	"bBM2006"	"bBM2026"	"bBM2069"	"bBM2085"	"bBM2133"	"bBM2170"	"bBM2211"	"bBM2248"	"bBM2303"	"bBM2329"	"bBM2641"	"bBM2645"	"bBM2647"	"bBM2656"	"bBM2715"	"bBM2745"	"bBM2751"	"bBM2783"	"bBM2785"	"bBM2787"	"bBM2841"	"bBM2845"	"bBM2854"	"bBM2971"	"bBM2985"	"bBM3004"	"bBM3054"	"bBM3074"	"bBM3075"	"bBM3076"	"bBM3103"	"bBM3116"	"bBM3170"	"bBM3213"	"bBM3214"	"bBM3239"	"bBM3245"	"bBM3250"	"bBM3272"	"bBM3278"	"bBM3284"	"bBM3304"	"bBM3314"	"bBM3324"	"bBM3328"	"bBM3344"	"bBM3354"	"bBM3391"	"bBM3405"	"bBM3498"	"bBM3534"	"bBM3549"	"bBM3550"	"bBM3556"	"bBM3599"	"bBM3619"	"bBM3635"	"bBM3669"	"bBM3673"	"bBM3685"	"bBM3702"	"bBM3716"	"bBM3719"	"bBM3744"	"bBM3755"	"bBM3828"	"bBM3830"	"bBM3845"	"bBM3884"	"bBM3983"	"bBM3984"	"bBM3985"	"bBM3989"
"Rps3"	4.17965180124793	2.32860536723477	3.9373333162088	3.79220595286829	4.14767092592346	4.28894623500521	4.07101862722124	3.88155861348093	4.30932889437291	4.1126339097335	3.69588471094438	3.86184344217354	3.93351157686567	3.87693065723708	4.13862443774908	4.41907674890474	4.32581159349001	0.605042243619068	3.58841077183379	4.14573053368746	4.22367112409213	3.90604638221385	3.87808324358852	4.50315187903287	0.453528475744872	4.22355929646621	1.16652906023138	0	4.73766894352853	2.51207897698748	4.72934753453778	5.00021496351111	4.00763896307789	4.65703338034819	4.50412481237846	4.04949372725842	4.36936484114022	4.80330971266006	5.07218712853191	0.691539658817859	3.90024332223299	4.03926199801357	4.40257973335645	4.92554466265703	4.44526423981219	5.36607799325275	4.94383959387015	4.18253411040979	3.81227541241444	4.75337834339487	4.85642370478144	4.88665807934557	4.90678771390622	4.61307371418944	4.65830553352329	4.90177406099998	4.48507541953139	4.59406440948687	5.10638607267059	5.14726077700582	5.04724215001282	4.62263159550527	4.8850724184586	4.92580382216677	4.51597845010541	4.87111926255947	4.46179435090069	4.84220563514843	4.59736036951212	4.80281827024658	5.01707154620655	3.93793341641471	5.16093147169694	3.82717883439216	5.3081045611588	4.86051278455055	4.60465187660535	1.29774599582458	5.35461602785335	2.87491685881793	4.83126061111327	2.78900552691024	4.67920526780031	4.44855766600504	4.37351212585689	4.62023377313401	4.78243697288754	4.55952797536829	4.28420066970775	3.86568447762958	4.42226085759557	4.94142735357209	4.35620307341648	4.6029983092002	4.76390955520401	4.54477317576674	2.95056549623658	4.57568504484545	3.24433321385658	4.93068923770492	4.76909167780524	4.78507573408727	3.99097244833909	5.2463745537957	3.4428965892487	4.65592418144494	5.04334155988991	5.64405835986806	5.33017791184946	5.24972536122187	4.41876583188368	4.95432505154243	5.16333207034238	4.8677711850494	4.1860072369103	4.76730393600559	4.62031729962509	2.94265001167796	5.01591282838026	4.07979124825975	0	5.47459922041945	5.29582416306332	4.97639996270793	4.98092064807002	5.18087908646203	5.47112915784141	4.27267555513553	3.06397059507507	1.93947354191168	5.20068697173106	2.76875016931163	5.37827957407492	5.05197081737161	4.64261841002744	4.64269192168919	4.64781049619207	4.57729263479267	4.90823036689984	4.95495294740035	4.61817957262543	4.60560836603228	4.63225352297279	4.76581009296131	5.02408675240334	0.640074515400704	4.62908693842312	3.00130236754679	4.54709503160829	5.01247544259686	4.3126722945934	4.69577254737335	4.51009491080403	4.50311625080476	4.66512904872746	4.39361923020649	4.90446295265094	4.63671996702413	2.10359917711269	2.48939468768421	4.32350810898478	4.601861305114	4.72303743015013	5.06390333784594	4.90607201881832	3.11507627357622	5.35867518862175	4.918827928812	4.64697005082405	5.00788526285437	4.92394097736326	4.58704569195201	5.17518023765344	4.01272903834692	5.10096429163031	4.51784650502631	4.89512269784168	4.7509843763422	4.99906450751952	5.23005714291757	4.8920124321512	1.40974239331616	4.76605946129488	4.32757208124754	4.52712547010448	4.78253729992418	5.49117064671671	5.2859334089439	4.19152512273282	5.14410967473808	4.55179561511857	5.56014360316686	4.75517917666608	4.72266618827165	4.53473643637016	4.90652212493976	4.85732044014283
"Polr2j"	1.15756238306717	0.337127431494022	0.440499959440894	1.36920205697249	1.26035003555188	0.33994147752365	0.490946989020049	0.591388931969738	0.888606817049626	0.571327094223452	1.44193706213368	2.14596868489551	1.17196553384731	1.71735086591416	1.57556326730668	0.648494041056183	1.36156577124197	0.430893508495823	1.37947617041497	1.67295150815439	1.67253699821583	0.314585342904254	1.12338257261871	1.19329925279423	0	1.51460822528238	0	0	0.801469694256127	0.369935553258732	0.955819573978073	0.306022913384057	1.48979315735989	0.477032884889679	0.798883657401204	1.01206691482421	1.19983752787405	1.39262080149542	0.624278730609369	0	1.17234844537986	0.922026174085935	0.226592409865734	0	0.280024292180282	0.985366205791978	0	0	1.50745030444476	0.705127301012093	0.645507197408751	1.04795023171905	0.687234029878427	0.670165000746224	1.1475987380861	1.18237197739088	1.27382839625875	1.67950169774283	1.21776678354988	0.701734920375486	1.04767409438588	0.981839793133563	1.34248739754351	0.577104144444929	0.885586486664651	1.14164939086787	1.21545141731049	0.94341561605632	0.613721905241821	0.693917559453516	0.889628408497075	0.437369155462734	0	0.941381062875022	1.33103949909257	0.973628481922531	1.8984381586218	0.259467227915111	0	0.26424704089809	1.23389529979488	0	1.4538030938702	0.456370854772565	1.78660945280093	0.81534877286101	0.828770615184916	1.25194431172371	1.65937485566092	0.261681159316222	1.29081413395412	1.55329233654109	1.2959170836318	1.82227194716507	1.12280150285582	1.21221626483258	0	1.74648423150539	0.173042966739257	0.55656720582463	1.68126153830737	1.11633148325994	0.597943893377607	1.29696466691525	0	0.958342930049034	1.42189491708724	0.625220387858414	0.582186525448403	0.356606436522943	0	0.498989277611303	0.731985032210429	1.94653441696307	2.3988988158006	1.19822190856253	1.28107214396028	0.8113856236925	0.964013205494394	0.82775682589469	0	0.540240697203643	0.990430085424176	0	1.52100952909081	1.10496413336758	0	1.29607796946947	0	0.889145694548585	0.516927356584678	0.896761692017854	0.94548799795872	0.52640405337589	0.89412999817486	0.422766858817119	0.304787914019065	0.762002799140204	0.256493126677447	0.519316416552509	0.624701752585924	0.675834550933539	0.659080867683639	0.345979040895024	0.817471905958395	0	0.906151499856923	0	1.24623784234398	1.30259193608247	1.38818887394374	1.26238957399197	0.379838012133083	0.312687719797874	0.808473593956975	0.805524082215761	0.722530116330463	0.499439980262701	0	0.552577672753187	0.999462742916394	0	0.797885113654826	0.682248069613942	0.808531444464456	0.125798130181697	0	0.908251928503249	1.19452701822562	0.584182097684065	0.499739968066713	0.569745292271336	1.18615826854844	0.707623509405801	0	1.65380906832281	0	0.169640946106649	1.00134905781566	0.30640129305785	0	0.335656509498869	0.895398112895752	1.35753107239726	0.412706377581983	1.27964589306413	0.952019971098178	0	0.493848751574543	0.660735855155178	1.27284727923743	0	0.966005998511458	0.796193257899936	0.821944335954424	0.491157570835939	1.34571145664622
"Pgd"	2.15721248737857	2.72959898761658	3.22491790016472	0.858491522847479	1.20735137437868	2.88299023599901	2.91579143652154	3.31527277095871	2.92734102150925	3.11013944679472	1.19393454894879	1.24308320846147	0.780436052883839	1.76845583728445	1.76121445071728	1.86473442701526	1.07889210006048	0	0.456160033821946	2.13581545866802	0.917876757415869	3.20419359325181	0.95813671186943	1.41568635422481	0	1.26090274210013	0	0	1.0887760092973	2.21844883638416	1.49305401724649	1.174245510675	1.108410897426	0.999517902788879	1.16594746323531	1.38174675319385	2.31494954878386	0.308917037320891	0.991453945186508	0	1.95060302817839	1.03548116916013	0.277495727539382	0.903384569387365	1.36925014724603	0	0.736581080560281	1.56619088880328	1.86546409616954	2.77805659014616	2.50301374904358	1.85648532344005	2.29955234549601	2.7841520631966	0.83469609606895	2.943630422484	3.19196497962144	1.76780362694719	2.13129120624982	2.12695633484314	2.74546521465048	1.30572433383608	2.72553676692779	1.20306539317241	3.18578065972723	3.22062417930543	1.21112300592289	2.69999603437194	0.71369668039945	3.28876633734996	2.40618946758671	3.14657312541713	1.3173042171769	2.96614774535795	1.50330007304805	0.620516347645745	0.331979063627996	0	1.00004601216018	2.95225172838828	0.620740435516214	2.18036879871202	1.49575989418361	1.61214507159641	0.443406369157669	0.627423040113631	2.61655915661223	1.4035644897771	0.890561818070159	3.26786707527132	1.37503970307048	1.98581811633664	1.83272039184161	2.3527075176708	1.07650986641515	1.27337778860567	3.32981551306717	0.386162620230484	0	1.43424279586779	1.11043293931934	0.793217528146336	0.713443680440325	1.29511249992441	0.158852195712847	0	2.39249858542066	1.73377142883454	1.8589665996288	0.640710226203441	0.381606477680566	1.46827532647712	1.96467147497627	0	2.34063651756629	1.29313548312391	1.35790917753461	0.514431004024186	0.346300883232422	0	0	1.47644028658251	0	1.00931801532382	0.913440383337605	1.40410869180048	0	1.46092515136328	2.11597129304234	2.98613098073099	1.31933179431402	2.11787222852428	1.17404793821059	1.16536714686174	1.15375783984468	2.91661158411876	2.92429694821493	3.01212810595142	2.81270720837539	2.5167061092447	3.36914023526994	3.09147389762666	2.94553520058315	2.53638796532635	1.51939771125759	0	1.36564880921455	0	0.761826989357865	2.30919800498694	1.56640010214323	0.731328587501071	0.760341711709698	0.882873576096069	0.95733113606808	1.3807236306848	1.1315815936476	3.49896588138715	0.279382399921278	2.95739282572454	1.60643778404656	0.698796556384196	1.69055638015259	2.07960621347624	1.77740852546762	2.74876476877233	1.92395094436907	1.79849143266518	1.64950264446311	1.90116324379338	0.870200858669172	0.876453362265094	1.81686960864623	0.699228052948603	1.29143420417009	1.33666407136181	1.4608985974299	3.08668393707161	0.71016244592963	0.876985376139367	1.10959394626282	0	2.09501056378417	0.5236031231822	0.798736783006609	1.08811860681884	0.734282579236115	0	1.81997443892266	1.04113885018522	0.784748044061455	0	0.559232225627738	2.48464922867691	2.99944136379382	2.74989952742202	2.03521310561865
"Rps9"	4.8998188652916	4.03047378267733	4.69438834328429	4.51060292105183	4.62759264950657	4.75693897101682	5.30012054332927	4.5929390498775	4.93669719531165	4.86880838566007	4.52833914828716	4.42805812253395	4.52666688926473	4.43614794614206	5.00221641716391	5.09955086753825	4.53708697613509	0.706812880229185	4.36900294385118	4.54861733487789	4.69808198514748	4.93906951766542	4.54389952981376	4.7336354420112	0.404357066405876	4.43445480698564	1.41484198241482	1.26632488461836	5.22864068348847	4.14238081490338	4.87781644252014	4.75741840469913	4.76663387100147	5.22911142560405	4.83646733533595	4.45220885481627	4.85101719735978	4.82267879847755	5.79449560419596	1.81052733300861	4.42873490830531	4.72886223422043	4.79210749153426	5.79435184253646	3.96476280285873	5.33482453551717	5.38856802380651	5.15905949014139	4.2052974404256	4.58792155842562	4.71375750831722	4.88380009246273	4.78417950202869	4.59248788950512	4.27529330213832	4.74391273278439	4.29364970931876	4.32098920137463	4.95853232999863	4.9342599783897	4.75936257174669	4.14934891029766	4.63324466426076	4.95819169802835	4.29786623988113	4.88395441706638	4.21302468204675	4.76604415355659	4.40526993964722	4.60466866454643	4.94650394013382	4.31819995200589	5.10878235513527	4.0997956968539	4.77353117652303	4.15132958839176	4.13211824765858	0.870089034342459	4.76966761581022	3.18981716131737	4.31846428207047	3.41270037255721	4.13066196198233	4.39704788462484	3.43509323269083	4.22498630704232	4.67728310304894	4.41562934201277	4.12574252305012	4.22835346215246	4.10044524372967	4.96864680879599	4.01220699619659	4.79692106106376	4.53037705660949	4.36103448927706	3.31777248125729	4.26711272972007	2.51361360418924	4.93110811835306	4.18144501454519	4.18101625838126	4.39088056838605	4.01749171340844	3.66524960618247	4.33357826128575	4.55551184301693	5.20663376416381	5.26826070569614	4.74744381118779	4.37881369920738	5.36290303355579	4.98762065335048	3.88681143820345	3.68802046600784	4.64978331102517	4.36484736961808	2.67098719933151	4.6220177845499	5.01830272425043	1.66712235293837	4.85978580855759	4.29468429751706	4.98581664873265	4.91053192584342	4.55701985533107	5.4216638681899	3.5979318234198	3.24361716380447	3.35200051348529	5.31612822693673	3.87475906704762	4.50381363437478	4.3104498803975	3.96097062091859	4.51166221238573	4.53346944719283	4.26934273799823	4.73739300038107	4.70300439719004	4.34574339877559	4.17670731210307	4.68873351491778	4.63104473849038	4.89777298624653	1.38748618670895	4.27461825854029	2.74475985838333	4.40437811465031	4.89665828984362	4.07873799849748	4.35420349539721	4.47733551616594	3.97988694802606	4.08032641251951	3.91115581831103	4.62142492866183	4.33858739645373	1.46964938618718	3.07790471292117	4.08779541730196	3.76701501356844	5.08818184587992	4.76482304442939	4.29258567315055	3.64347785339467	4.67922616535154	4.81015664014621	4.43534963075883	4.87747788123971	4.5114968119824	4.01170842668186	4.8385161842248	4.63042364596558	5.47631938962034	4.45610400559147	4.17620139484689	4.67980247154492	4.85557973986147	4.68714778494701	5.11921987879982	1.24071184028548	4.60380215070199	4.70807244497879	4.54272493190323	5.07379730699093	5.14703615945397	5.32288184449594	4.61106944010823	4.95025905136435	4.65950890757001	5.0358782966069	4.08977430849521	4.6825115456621	4.49832236415856	4.58674737461918	4.79989665247985
"Dot1l"	0.998073349886781	0.41502199748586	0.879487407178369	1.35063398194723	1.71365904554831	0.705552339852008	0.986447907107938	0.840981624776346	0.50866971027896	0.445423672273111	0.641136584003064	1.17357987343987	0.710621691462151	1.67357461227722	0.790653235309316	1.3376658271116	1.44411798331267	0	1.52392958723931	1.52777551625526	0.88640136520746	0.979113996668886	0.48223302972611	0.750863131470107	0	1.22430657469223	2.15450531950769	0.748099364199378	1.31726374024053	0.583377501353459	1.3737483144631	1.39010345631535	1.38372791735581	1.5818241296195	0	1.96479990479687	0.559801442702771	0.300269438162713	0.290865329845084	0.790267091702782	1.22561924760624	1.87700865498287	0.437617228942846	0.786293306529775	0.573139188926449	0	1.22184308480782	0	0.991781413402491	0.732972530238828	0.790965329694801	0.868884255721203	0.727776025027459	0.581778144984343	1.22485201543543	1.14096902529456	0.556347449651923	2.01730860575867	0.856103788110652	0.881705057237369	0.402904903833598	1.13675021378085	0.912233051115813	0.703575179849047	0.563740595296003	0.209929660206454	1.81598049358661	1.0606445066582	1.26176364371197	0.497850151170284	1.4100397638196	0.646489078845601	0.819909557310182	0.431720681985905	0.635029241952277	0.794758159061847	1.45908934242928	1.77978625288336	0	0.732852863430865	1.85406146399043	1.06022324176321	0.972439110480217	0.208193767603272	1.51639608006143	1.25665008755124	1.03397024982598	1.3660546934797	1.17685681311293	0.274487732769745	1.85780803067997	0.513672055455769	0.686060405263576	0	1.49299773173063	1.88568400348313	1.27916052856399	0.910196764294541	1.7956154972729	1.7867313781101	1.12961039614895	1.09296405833773	0.965215830359676	2.0427803749827	0.660011323432111	0.915487761875909	0.747179497413811	0.722057499996324	1.38636367385737	1.08254925361287	0.812615729505874	0	0.289190783029861	0.64155017223894	1.73997697537979	0	0.996122152650187	1.22499012199233	1.31830285127503	2.14773536685008	0	0.534090170922607	0	0	0	0	0.774741633286159	0	1.85456670084507	0	0.725927595473278	0.663755536364081	0	0	0.829080231649364	0.814790127971499	1.09003727904324	0.675829100096798	0.454142894180108	0.602768533322489	0.678043756835348	0.917059934904254	1.33632897917834	0.993173677285193	0.509717542646987	0	1.22514888927141	1.97883890407756	0.79194630032173	1.06612955414269	1.85877162294105	1.14417633154684	2.02579271020213	0.569528830883231	1.3467781619247	2.02488940896659	0.440125596470719	0.827123792204541	0	1.50552201947074	1.74280973436336	1.13960470195275	1.48858896664535	0	1.63768876634516	0.663789526944016	1.57429305976928	0.982477479229152	1.46703601112026	0.265976474283764	0.697818864935757	1.34211130708082	0.322101311829626	0.699228052948603	1.4647197878177	0.835966585465507	0	1.41695516660615	1.18991996521758	1.54077711309758	0.627457762934672	0	0.762263949756872	0.435692148642934	1.93407129984117	0.756611247467758	2.42525929600936	0	2.34975091924023	0	0.738604778644417	0	0.504613206836956	0.815530672827995	1.0950507531883	0.710795939968236	0.831172115166189
"Ywhaq"	2.61085863660991	1.99942676271206	2.21653257886607	2.68198955882877	2.581200776657	2.28388133316884	2.30545528825254	2.30626312187414	2.34549254101667	1.98446590789499	2.70458744345672	2.36394893465352	2.61362945173229	2.88642270026225	2.24095730037109	2.37746281906094	3.12204965657128	0	2.76921928023032	1.97054037950638	2.54782295660131	2.60980310529572	2.42474189743764	2.56269446860852	0.825680666139346	3.18472079187481	0	1.06521219592483	2.57781072911383	2.3660123992199	2.97403021263378	3.14619802195761	2.27596339042601	2.39413704052313	2.80118429075283	2.36248282553349	2.47834526226651	2.49168287019522	2.3648800210597	0	2.95723197453017	1.60757649960341	2.65126694068484	2.79187988154626	2.86417962422374	2.11979463452104	2.60768383998214	2.13275151119749	2.75305462550969	2.51884655176501	1.94569526215744	2.2967633141521	2.16548802878186	2.45738185435636	2.50547056430634	2.5552501455637	2.27316771507578	2.62914850288061	2.29622179526701	3.10240305244134	2.21891085277701	2.84654345370554	2.60855738412729	3.17698048589562	2.17484785206619	1.98289477645247	2.79467440111078	3.04425097221528	2.81041022099121	2.59229119093545	2.52576040255196	2.38192943007334	2.8529464650333	2.03719865065486	2.54545426895835	2.61126582697822	2.81150955540776	1.87368908823131	1.99096638865033	2.31607219215044	3.24457888419258	2.94091009680039	2.03553436535249	2.46839701493047	3.30020708869474	2.73384281479086	2.28662452854753	2.22065865145478	2.55019063881757	2.07571944265112	2.43932710565289	2.69739179669306	2.81982271119191	3.21233112339692	2.95628036273492	2.63998525366767	2.22163797491535	2.10783254306906	2.1565938107996	2.95037028165935	2.87105121492933	2.85912626189146	2.74814513761406	2.02681288944367	1.24873317830442	3.31908744943945	2.73080908292126	3.44576145045318	3.44372592351145	2.5903962360309	2.525452154093	2.74823399206501	2.62203744281653	2.71071069972894	0.937026722715947	3.34566852946438	2.57249242298409	1.36940520188546	2.6621477654047	3.15738297073871	0	2.62730933864899	2.21325441838413	3.16874308552732	2.25642584979765	2.2844254633894	2.3258882225478	3.05690988112091	2.09464920170757	2.73244010952809	2.69729469087065	2.46675929895444	3.24632124283724	2.91613562077476	2.71568117976306	2.80003671206885	2.31495585899509	2.99720648297186	2.86379513314107	2.22320244088572	2.44549882042463	2.25889456725076	2.31957508121062	2.67627921385039	2.66104360532558	0	2.71947240661771	2.35876686404353	3.0075158954567	2.75718922037579	2.60380992440264	2.48456978428	2.92719823240159	2.67431347255547	2.95557532660958	2.30496047527161	3.20368794890516	2.90709356267792	0.641160698111243	2.74393478704757	2.31392702843774	3.09033415178293	2.65334504007906	2.54988310338653	2.67449125804272	2.23183632324162	2.88700195109644	3.17460253453758	2.23454674412646	2.91143627043395	2.9583490513763	2.5406148636117	2.54200385603787	2.18056379058719	3.42805932964721	2.63383879860077	0.835220113457793	2.28841385830668	3.44195311006956	3.10307007063883	3.15516210225367	0.415941160467731	2.75508570260644	3.43285165739722	2.85813668779543	3.60509559802574	3.11657220616121	3.69410896834785	2.19382551933225	2.14939680465675	3.03879192201283	1.14773499565133	2.69972306512811	2.8124010083055	2.29325052849774	2.81748394615302	3.14329068658726
"X2810417H13Rik"	2.08763539062443	2.06543776304119	1.02527658159378	1.5048353347285	1.55434433379836	0.665324079525828	1.45516861747569	0.898660922524776	0.536946893429265	0.296118085502179	1.45192510135622	1.45310184635327	1.4477287050539	1.2293073265498	1.14766381588933	1.18107930241466	0.189729836737147	0	0.415941160467731	2.39405529807084	0.742220072182441	0.86794061008285	1.37409474927217	0.501449218242543	0	1.25884931289444	0	0	2.99229342901528	2.65592315897599	1.4486387152211	1.48690870540071	0.656787640322268	0.265284918981362	1.80826939265479	1.61198697475405	1.28944653160858	0.557045881063144	0	0	0.461723187075714	1.63876430233511	0.900056565615679	0	1.61295295880594	0	0.448440426051684	1.60047810227499	0	0.932478844955272	1.19772810069725	1.45127822030284	1.99770934587601	1.14602580525384	1.48129532150223	1.1533189611743	1.69366069288358	0.932449550600434	0.772774869261269	1.33480228101425	1.39311859984219	1.44550775376428	0.575414097755269	0.900172337995657	1.37980662328998	1.22649041287304	1.00945182502903	0.549920496872474	1.6283520922089	1.73591272584559	2.47049300065628	2.1225740548648	1.20178104343796	2.62304156019111	1.51441750925699	1.7967244385998	1.59660796241594	0.323785443120583	0	1.64662749000059	2.46318794739566	3.01692441572798	1.97147195096957	2.10044984421874	1.62378954586744	1.17555098853514	1.3670554285454	2.14438634242626	1.45862583523843	1.57470986570185	1.99364046072678	0	2.13130408804567	0.745686790053058	0.603698462063889	0.472011747739233	3.04499569796092	1.84630184645089	2.26641939153016	2.61768304444055	1.8962581412903	1.84367826825772	2.27034435642726	1.5192401850832	0.503688976834932	2.46601893854608	0.477003252585237	0	2.45892169143072	2.88707837633831	1.12638964286769	0	0.150723555315937	2.33079394988521	0.937026722715947	4.0838786044613	1.58080021684703	1.51687263253705	0.174408554153686	3.91339907262327	0	1.16144103085434	2.44164922952616	2.96821696887512	0.794102921455412	2.42215140813988	0	0	0.904691198580025	3.30559642013288	0.382522439451795	2.9016342146077	0	0.52640405337589	1.41977108281579	1.54558309358575	0.587988066745112	0.754405938790265	1.09010954494906	1.23504143169755	2.08472796542522	1.60258008578525	0.833989859096676	1.69570329589912	0.948548754883527	0	1.27079066971338	2.13196898910657	1.57819643833222	1.78796515108639	1.39822768117431	1.74339773695174	1.7613186377866	1.50350806771714	2.36894069875475	2.28888432413493	1.03972595228024	0.661901371910772	0	3.11153399360277	1.80298176076968	2.16898308547607	0.661753633545396	2.17629026081134	0	2.19701298379129	0	1.1509250250537	1.1814210500122	0	3.28329314715623	1.79489990213158	2.64363312796501	0.396110995937206	0.675635484192968	1.25925880485744	2.24497153717606	0.351164881029082	2.28766772174415	0.959434926934145	0	0	1.62568887899886	4.10783016632145	3.78539647489042	2.1393967028351	2.23187188554349	0.67228512445952	1.59477910822744	0	4.08282226132931	2.09210849363674	0.792894544961299	1.82306391702243	2.40390414654608	1.31941650940234	2.21701911636298
"Eef1a1"	6.01488058086812	3.28120096335828	5.64115448597002	6.0583526615533	6.41550985007065	5.99384071429752	5.96781122692845	5.1605158750167	5.85903306902207	5.61860903215321	6.19475057095462	6.27775955320659	6.38166160639273	5.98689409102724	6.32922611502109	5.98051110517506	6.49817977794853	2.35762061750061	6.3874267036844	6.13600353500731	6.18144313236433	5.69325777666475	6.25158176797573	6.82821466766947	1.74044769367165	6.44450383569148	2.47737431239875	1.4168336649228	6.64883422818632	3.40311283273036	6.96237838918409	6.82074369814126	6.35670800476918	6.62163396264691	6.62787030503868	6.35763117423808	6.1038485439922	6.58051457922363	6.8278121809412	2.22448954001993	6.6542498327609	6.40476410244774	6.39457802064429	6.97147293600531	6.38483381604675	7.13166856439029	7.01539416242654	5.92496658169663	6.36952213527775	6.10241446780637	6.45957979194849	6.77453160727323	6.40128860124698	6.22167395413788	6.43271441474836	6.2553432448044	5.81796901266492	6.42328949016939	6.46462134398852	6.49798646654268	6.22937300205001	6.37549928368621	6.39534185957413	6.76694579488464	5.53538031802824	5.98045016603947	6.48771385297877	6.29898981888544	6.49375100080172	5.86338951680582	6.18622326326565	5.00313683740509	6.78622861326171	4.9990594072393	6.34441339561621	6.68574765891991	6.40566587105302	2.18759165413463	6.75728599182014	3.75966764688344	6.68894603019893	3.60876454863959	6.58839046440382	6.16980852344639	6.34220404753854	6.65172372430018	6.29934024094387	6.63154675462446	6.3890852513907	5.06134971329442	6.46102616918458	6.7677771594757	6.32127624579092	6.56764683561399	6.48155845625103	6.49944138339434	3.38436748555476	6.64815183747074	3.81360404519904	6.665512042746	6.45188965657119	6.58385601507128	5.95402543770476	6.61434612588291	4.56773969792741	6.36996874813594	6.42281310708226	6.96419318749735	6.75158515341623	6.83967264720606	6.5795903180333	7.03314630393967	6.84112422850369	6.41353922208763	6.50306094456233	6.2910372571467	6.66762586586807	3.73467998388282	6.59371403559312	6.28860965930806	0	7.11468829403672	7.03930441582589	6.69836824611143	6.99742339643564	6.70134169164545	7.2138396048581	6.65698216002995	2.50863772642791	2.66934550723526	7.07117405713307	3.46648292201094	7.04421462603409	6.73105484547279	6.42527728050108	6.05027105973731	5.99469592567275	6.24239477861987	6.21873773812981	6.1175124848926	5.91649124938034	5.93350021164272	6.41332996822969	6.4332199025585	6.53363439210673	0.640074515400704	6.61615277747875	3.3363396669569	6.6322525409534	6.53955164681901	6.38308866539511	6.6547154074937	6.49981225580251	6.25882206915756	6.68262945086639	6.54733861072573	6.80802322659988	5.91072916042583	2.87595820045316	3.13565015711378	6.45725838837232	6.63045664786763	6.98017537168295	6.33256010324291	6.47939990275703	4.11374382040874	6.58414288560015	6.38986075854217	6.6827755990011	6.60109460903392	6.50474004729664	6.59310630455676	6.93267525162337	6.03073681262099	7.32519328774115	6.60967238375815	6.21084743202016	6.23311832693587	6.86388858289996	7.13676738476702	7.06409842397815	1.81981224243392	6.42816976152133	6.18775815584112	6.3090639490042	6.6833889283691	7.00294024916312	6.97096984283005	5.86936479825551	6.51105542472342	6.04865270073826	7.14352047438533	6.37466743573076	6.36221176385592	6.06567389917866	6.37547876780581	6.33599576340267
